,id_criatura,id_personal,id_tratamiento,fecha,hora,fecha_y_hora
1721,34,2,8,9810-05-06,15:26,9810-05-06 15:26:00
1722,18,13,7,9678-12-13,14:19,9678-12-13 14:19:00
1723,86,25,7,9060-09-18,10:27,9060-09-18 10:27:00
1724,109,18,4,9381-08-21,16:00,9381-08-21 16:00:00
1725,93,10,3,9386-06-01,12:04,9386-06-01 12:04:00
1726,124,10,1,9624-12-05,14:57,9624-12-05 14:57:00
1727,106,27,5,9018-11-04,11:05,9018-11-04 11:05:00
1728,62,14,8,9894-12-29,16:30,9894-12-29 16:30:00
1729,78,9,1,9188-10-16,17:46,9188-10-16 17:46:00
1730,91,14,4,9298-11-08,16:11,9298-11-08 16:11:00
1731,54,14,9,9190-03-17,09:36,9190-03-17 09:36:00
1732,82,6,8,9360-02-19,10:50,9360-02-19 10:50:00
1733,96,30,10,9167-05-28,14:59,9167-05-28 14:59:00
1734,55,2,10,9777-02-12,09:20,9777-02-12 09:20:00
1735,6,29,10,9944-07-18,16:17,9944-07-18 16:17:00
1736,122,30,8,9798-02-02,14:02,9798-02-02 14:02:00
1737,16,26,7,9059-09-24,13:57,9059-09-24 13:57:00
1738,125,18,6,9373-09-29,08:27,9373-09-29 08:27:00
1739,6,18,4,9936-03-15,18:19,9936-03-15 18:19:00
1740,97,3,5,9199-09-27,18:19,9199-09-27 18:19:00
1741,99,7,1,9010-01-20,11:26,9010-01-20 11:26:00
1742,124,9,3,9981-09-06,08:36,9981-09-06 08:36:00
1743,105,1,3,9059-09-23,13:28,9059-09-23 13:28:00
1744,44,31,4,9042-01-02,10:50,9042-01-02 10:50:00
1745,99,25,7,9197-08-30,14:28,9197-08-30 14:28:00
1746,104,29,1,9394-12-24,15:03,9394-12-24 15:03:00
1747,119,32,4,9126-06-26,09:14,9126-06-26 09:14:00
1748,31,27,5,9694-08-01,15:15,9694-08-01 15:15:00
1749,9,22,5,9358-06-26,16:38,9358-06-26 16:38:00
1750,56,4,9,9906-12-04,09:26,9906-12-04 09:26:00
1751,31,25,7,9691-12-30,16:28,9691-12-30 16:28:00
1752,55,17,4,9701-05-08,10:40,9701-05-08 10:40:00
1753,61,11,3,9686-06-14,08:59,9686-06-14 08:59:00
1754,113,12,1,9067-01-04,08:04,9067-01-04 08:04:00
1755,128,26,4,9275-05-24,18:22,9275-05-24 18:22:00
1756,72,27,1,9131-12-06,10:11,9131-12-06 10:11:00
1757,5,25,7,9483-08-03,16:06,9483-08-03 16:06:00
1758,46,9,9,9804-09-12,15:17,9804-09-12 15:17:00
1759,11,19,4,9710-08-29,13:32,9710-08-29 13:32:00
1760,103,10,1,9856-11-05,18:08,9856-11-05 18:08:00
1761,102,31,9,9383-12-03,08:31,9383-12-03 08:31:00
1762,51,30,2,9149-02-07,09:53,9149-02-07 09:53:00
1763,62,1,1,9899-02-23,10:41,9899-02-23 10:41:00
1764,36,29,3,9686-01-23,11:53,9686-01-23 11:53:00
1765,81,10,5,9345-06-22,11:05,9345-06-22 11:05:00
1766,74,1,10,9433-08-25,11:38,9433-08-25 11:38:00
1767,117,5,1,9770-09-05,14:28,9770-09-05 14:28:00
1768,11,24,10,9614-06-13,09:50,9614-06-13 09:50:00
1769,37,17,5,9112-08-13,13:43,9112-08-13 13:43:00
1770,23,12,1,9183-02-07,10:50,9183-02-07 10:50:00
1771,17,12,10,9688-09-27,12:55,9688-09-27 12:55:00
1772,26,6,7,9253-04-19,08:32,9253-04-19 08:32:00
1773,95,25,6,9097-12-31,17:18,9097-12-31 17:18:00
1774,22,12,5,9202-06-28,12:51,9202-06-28 12:51:00
1775,4,17,1,9426-06-18,18:15,9426-06-18 18:15:00
1776,119,5,2,9969-01-19,14:19,9969-01-19 14:19:00
1777,106,8,9,9771-09-20,09:06,9771-09-20 09:06:00
1778,20,31,8,9736-11-21,08:36,9736-11-21 08:36:00
1779,77,10,3,9583-01-09,13:20,9583-01-09 13:20:00
1780,97,9,10,9787-09-02,08:41,9787-09-02 08:41:00
1781,92,9,2,9584-09-24,15:32,9584-09-24 15:32:00
1782,36,1,2,9598-06-17,08:09,9598-06-17 08:09:00
1783,35,19,1,9824-07-01,08:26,9824-07-01 08:26:00
1784,109,1,1,9140-10-23,17:44,9140-10-23 17:44:00
1785,67,18,9,9861-04-21,12:16,9861-04-21 12:16:00
1786,22,11,4,9600-05-05,14:46,9600-05-05 14:46:00
1787,20,9,7,9141-09-07,17:49,9141-09-07 17:49:00
1788,116,15,6,9935-10-01,14:34,9935-10-01 14:34:00
1789,95,6,8,9083-12-19,11:07,9083-12-19 11:07:00
1790,5,7,1,9446-06-06,08:39,9446-06-06 08:39:00
1791,26,23,10,9552-01-06,18:02,9552-01-06 18:02:00
1792,75,8,5,9513-03-19,10:43,9513-03-19 10:43:00
1793,23,19,7,9948-08-28,13:50,9948-08-28 13:50:00
1794,55,22,7,9658-07-04,13:58,9658-07-04 13:58:00
1795,95,20,3,9826-03-18,13:24,9826-03-18 13:24:00
1796,83,22,9,9994-12-15,08:55,9994-12-15 08:55:00
1797,126,7,10,9893-11-21,09:05,9893-11-21 09:05:00
1798,96,27,9,9558-11-18,14:27,9558-11-18 14:27:00
1799,113,20,3,9542-04-06,10:46,9542-04-06 10:46:00
1800,66,8,8,9126-09-27,08:56,9126-09-27 08:56:00
1801,13,1,8,9032-02-11,16:09,9032-02-11 16:09:00
1802,65,5,3,9391-10-16,10:45,9391-10-16 10:45:00
1803,9,23,2,9774-08-26,17:28,9774-08-26 17:28:00
1804,3,31,4,9606-05-18,16:09,9606-05-18 16:09:00
1805,117,18,7,9841-04-28,18:18,9841-04-28 18:18:00
1806,99,20,1,9531-03-12,12:57,9531-03-12 12:57:00
1807,47,16,10,9298-08-10,09:02,9298-08-10 09:02:00
1808,27,2,1,9895-11-09,16:49,9895-11-09 16:49:00
1809,15,32,2,9494-12-04,18:50,9494-12-04 18:50:00
1810,53,24,4,9197-04-21,15:47,9197-04-21 15:47:00
1811,62,32,6,9101-10-08,11:21,9101-10-08 11:21:00
1812,30,21,10,9080-04-08,16:52,9080-04-08 16:52:00
1813,11,25,9,9472-11-25,12:46,9472-11-25 12:46:00
1814,66,29,8,9489-06-05,08:36,9489-06-05 08:36:00
1815,64,31,2,9108-02-26,09:40,9108-02-26 09:40:00
1816,126,17,8,9094-02-28,14:09,9094-02-28 14:09:00
1817,104,6,10,9285-07-22,12:31,9285-07-22 12:31:00
1818,104,8,7,9781-04-11,14:21,9781-04-11 14:21:00
1819,104,20,9,9883-07-24,11:14,9883-07-24 11:14:00
1820,75,6,5,9667-01-21,14:21,9667-01-21 14:21:00
1821,68,18,10,9197-03-01,15:15,9197-03-01 15:15:00
1822,119,15,9,9308-09-21,12:10,9308-09-21 12:10:00
1823,15,11,3,9445-08-29,08:10,9445-08-29 08:10:00
1824,82,15,2,9653-02-20,13:09,9653-02-20 13:09:00
1825,84,31,8,9312-01-09,08:14,9312-01-09 08:14:00
1826,52,4,8,9286-04-13,08:06,9286-04-13 08:06:00
1827,66,18,9,9081-06-02,18:07,9081-06-02 18:07:00
1828,112,21,9,9064-04-27,08:58,9064-04-27 08:58:00
1829,40,14,7,9908-08-10,17:37,9908-08-10 17:37:00
1830,66,17,10,9291-07-19,10:11,9291-07-19 10:11:00
1831,67,28,9,9169-08-30,16:25,9169-08-30 16:25:00
1832,101,4,1,9649-12-25,12:36,9649-12-25 12:36:00
1833,90,19,4,9444-07-26,18:31,9444-07-26 18:31:00
1834,43,12,10,9431-06-03,11:11,9431-06-03 11:11:00
1835,95,14,8,9168-02-01,08:37,9168-02-01 08:37:00
1836,77,18,9,9679-02-27,11:38,9679-02-27 11:38:00
1837,105,24,2,9224-11-08,10:37,9224-11-08 10:37:00
1838,43,23,6,9230-10-24,11:01,9230-10-24 11:01:00
1839,124,3,6,9961-09-30,09:09,9961-09-30 09:09:00
1840,52,27,8,9563-07-16,18:27,9563-07-16 18:27:00
1841,21,8,8,9709-04-30,18:41,9709-04-30 18:41:00
1842,97,1,2,9956-11-06,09:41,9956-11-06 09:41:00
1843,2,27,8,9321-03-23,13:29,9321-03-23 13:29:00
1844,117,5,3,9507-10-03,10:15,9507-10-03 10:15:00
1845,19,12,4,9926-09-27,08:48,9926-09-27 08:48:00
1846,28,7,2,9039-11-30,11:55,9039-11-30 11:55:00
1847,74,11,6,9012-08-18,14:50,9012-08-18 14:50:00
1848,86,21,4,9311-06-24,17:45,9311-06-24 17:45:00
1849,29,28,2,9638-02-23,18:37,9638-02-23 18:37:00
1850,46,16,1,9530-10-19,11:21,9530-10-19 11:21:00
1851,107,32,6,9431-11-10,14:34,9431-11-10 14:34:00
1852,74,5,10,9954-03-28,18:05,9954-03-28 18:05:00
1853,109,8,5,9352-05-02,17:36,9352-05-02 17:36:00
1854,125,4,7,9558-11-06,14:55,9558-11-06 14:55:00
1855,100,13,1,9172-05-04,14:42,9172-05-04 14:42:00
1856,120,16,6,9820-06-03,15:12,9820-06-03 15:12:00
1857,18,21,1,9242-08-26,17:32,9242-08-26 17:32:00
1858,21,27,6,9762-09-12,16:48,9762-09-12 16:48:00
1859,73,2,8,9836-11-04,10:32,9836-11-04 10:32:00
1860,72,21,2,9565-01-18,12:33,9565-01-18 12:33:00
1861,66,6,3,9926-03-05,13:03,9926-03-05 13:03:00
1862,87,2,4,9702-08-18,10:26,9702-08-18 10:26:00
1863,81,7,7,9662-12-29,14:57,9662-12-29 14:57:00
1864,33,13,5,9202-11-30,08:11,9202-11-30 08:11:00
1865,7,3,8,9382-07-24,17:50,9382-07-24 17:50:00
1866,98,12,7,9297-04-11,12:21,9297-04-11 12:21:00
1867,102,26,3,9603-02-12,11:36,9603-02-12 11:36:00
1868,11,3,9,9417-01-28,14:27,9417-01-28 14:27:00
1869,27,25,7,9277-01-07,18:42,9277-01-07 18:42:00
1870,105,15,4,9593-06-15,08:24,9593-06-15 08:24:00
1871,79,32,6,9404-01-16,09:59,9404-01-16 09:59:00
1872,13,18,2,9184-05-18,14:18,9184-05-18 14:18:00
1873,81,8,3,9514-10-20,13:00,9514-10-20 13:00:00
1874,127,4,3,9826-04-30,08:18,9826-04-30 08:18:00
1875,1,32,10,9781-09-09,14:17,9781-09-09 14:17:00
1876,123,8,5,9617-05-02,17:50,9617-05-02 17:50:00
1877,64,22,7,9843-12-18,10:38,9843-12-18 10:38:00
1878,57,23,5,9978-03-05,14:48,9978-03-05 14:48:00
1879,99,25,7,9291-10-30,10:49,9291-10-30 10:49:00
1880,89,12,8,9578-03-16,16:13,9578-03-16 16:13:00
1881,110,10,9,9245-11-16,08:49,9245-11-16 08:49:00
1882,110,19,10,9032-02-01,15:51,9032-02-01 15:51:00
1883,114,2,2,9504-06-20,09:50,9504-06-20 09:50:00
1884,58,4,5,9694-07-24,12:00,9694-07-24 12:00:00
1885,67,32,8,9479-07-26,13:00,9479-07-26 13:00:00
1886,79,21,6,9896-02-26,17:16,9896-02-26 17:16:00
1887,2,1,6,9771-04-27,12:08,9771-04-27 12:08:00
1888,100,24,3,9320-09-13,11:14,9320-09-13 11:14:00
1889,93,11,8,9828-08-31,17:47,9828-08-31 17:47:00
1890,9,28,9,9404-05-28,15:33,9404-05-28 15:33:00
1891,46,7,5,9765-01-30,15:41,9765-01-30 15:41:00
1892,99,11,10,9070-03-27,10:46,9070-03-27 10:46:00
1893,3,27,8,9930-11-09,08:29,9930-11-09 08:29:00
1894,3,6,10,9050-06-06,17:57,9050-06-06 17:57:00
1895,50,29,8,9610-08-20,10:18,9610-08-20 10:18:00
1896,28,1,6,9132-01-01,08:43,9132-01-01 08:43:00
1897,50,1,10,9399-03-13,16:02,9399-03-13 16:02:00
1898,121,8,3,9027-05-31,16:33,9027-05-31 16:33:00
1899,77,4,8,9118-02-09,18:41,9118-02-09 18:41:00
1900,124,9,7,9735-02-04,08:48,9735-02-04 08:48:00
1901,128,13,3,9823-09-30,12:23,9823-09-30 12:23:00
1902,1,11,5,9943-12-09,08:25,9943-12-09 08:25:00
1903,75,30,7,9444-12-12,17:39,9444-12-12 17:39:00
1904,47,3,1,9724-02-23,10:07,9724-02-23 10:07:00
1905,17,2,5,9464-11-29,08:27,9464-11-29 08:27:00
1906,87,26,5,9272-01-01,14:49,9272-01-01 14:49:00
1907,115,15,9,9014-09-06,15:36,9014-09-06 15:36:00
1908,79,6,3,9877-12-05,16:48,9877-12-05 16:48:00
1909,78,31,4,9658-06-24,08:54,9658-06-24 08:54:00
1910,86,8,4,9546-02-25,18:38,9546-02-25 18:38:00
1911,50,24,2,9111-05-25,16:28,9111-05-25 16:28:00
1912,50,17,8,9455-07-17,15:19,9455-07-17 15:19:00
1913,61,12,10,9777-08-14,12:30,9777-08-14 12:30:00
1914,50,8,2,9732-11-07,16:52,9732-11-07 16:52:00
1915,49,31,6,9968-07-06,12:51,9968-07-06 12:51:00
1916,2,19,2,9942-08-10,18:16,9942-08-10 18:16:00
1917,65,20,6,9557-11-29,09:28,9557-11-29 09:28:00
1918,4,6,3,9728-08-09,13:02,9728-08-09 13:02:00
1919,118,6,8,9495-06-30,17:58,9495-06-30 17:58:00
1920,51,32,3,9717-05-25,13:33,9717-05-25 13:33:00
1921,112,13,1,9597-05-12,15:51,9597-05-12 15:51:00
1922,60,2,3,9528-03-16,14:02,9528-03-16 14:02:00
1923,6,2,5,9153-03-26,13:26,9153-03-26 13:26:00
1924,116,32,9,9164-04-10,15:38,9164-04-10 15:38:00
1925,62,2,3,9544-04-18,10:42,9544-04-18 10:42:00
1926,114,29,8,9889-12-23,13:31,9889-12-23 13:31:00
1927,33,6,1,9074-11-08,10:24,9074-11-08 10:24:00
1928,108,8,10,9087-06-08,15:50,9087-06-08 15:50:00
1929,93,27,6,9002-07-09,17:18,9002-07-09 17:18:00
1930,19,17,1,9269-07-28,09:31,9269-07-28 09:31:00
1931,2,24,3,9545-01-10,12:13,9545-01-10 12:13:00
1932,5,12,3,9315-10-08,14:28,9315-10-08 14:28:00
1933,50,18,5,9240-03-13,16:50,9240-03-13 16:50:00
1934,18,6,8,9347-10-12,17:25,9347-10-12 17:25:00
1935,42,27,10,9948-03-10,12:19,9948-03-10 12:19:00
1936,85,28,10,9202-07-03,16:11,9202-07-03 16:11:00
1937,46,7,8,9688-06-24,11:02,9688-06-24 11:02:00
1938,34,19,3,9480-03-12,08:30,9480-03-12 08:30:00
1939,102,23,8,9746-05-08,09:18,9746-05-08 09:18:00
1940,54,8,1,9269-06-05,13:11,9269-06-05 13:11:00
1941,72,28,8,9424-04-25,17:29,9424-04-25 17:29:00
1942,43,3,4,9481-06-09,09:17,9481-06-09 09:17:00
1943,9,30,9,9954-10-18,11:49,9954-10-18 11:49:00
1944,54,1,5,9050-07-28,16:34,9050-07-28 16:34:00
1945,5,30,3,9436-01-21,08:43,9436-01-21 08:43:00
1946,127,24,2,9058-11-30,14:45,9058-11-30 14:45:00
1947,65,17,9,9510-08-21,08:45,9510-08-21 08:45:00
1948,2,19,6,9430-04-04,10:49,9430-04-04 10:49:00
1949,60,20,8,9089-01-16,08:46,9089-01-16 08:46:00
1950,118,6,5,9788-04-13,16:18,9788-04-13 16:18:00
1951,112,2,1,9983-05-22,13:01,9983-05-22 13:01:00
1952,77,2,7,9042-08-13,14:11,9042-08-13 14:11:00
1953,32,4,2,9468-10-29,18:57,9468-10-29 18:57:00
1954,30,21,1,9035-11-10,11:09,9035-11-10 11:09:00
1955,68,23,10,9423-10-14,15:42,9423-10-14 15:42:00
1956,70,3,5,9541-04-04,13:50,9541-04-04 13:50:00
1957,57,26,8,9858-11-17,18:58,9858-11-17 18:58:00
1958,100,30,1,9752-11-25,08:36,9752-11-25 08:36:00
1959,86,21,2,9963-07-14,18:59,9963-07-14 18:59:00
1960,46,19,2,9480-08-16,09:09,9480-08-16 09:09:00
1961,120,29,7,9412-01-21,12:54,9412-01-21 12:54:00
1962,72,8,8,9388-06-05,12:54,9388-06-05 12:54:00
1963,29,25,10,9548-05-02,12:52,9548-05-02 12:52:00
1964,8,23,4,9350-10-07,14:11,9350-10-07 14:11:00
1965,44,7,8,9844-04-20,11:18,9844-04-20 11:18:00
1966,56,4,7,9785-09-24,18:45,9785-09-24 18:45:00
1967,16,19,9,9181-01-08,18:39,9181-01-08 18:39:00
1968,106,6,4,9631-02-16,15:32,9631-02-16 15:32:00
1969,6,28,7,9399-02-21,12:19,9399-02-21 12:19:00
1970,75,27,2,9018-12-16,15:04,9018-12-16 15:04:00
1971,48,15,1,9057-03-01,09:26,9057-03-01 09:26:00
1972,45,2,10,9078-03-28,10:55,9078-03-28 10:55:00
1973,37,26,4,9446-03-07,09:29,9446-03-07 09:29:00
1974,60,23,7,9134-08-11,09:36,9134-08-11 09:36:00
1975,61,10,1,9276-12-17,08:05,9276-12-17 08:05:00
1976,95,10,7,9439-10-09,14:11,9439-10-09 14:11:00
1977,103,27,9,9855-05-11,11:36,9855-05-11 11:36:00
1978,69,30,5,9104-02-27,12:07,9104-02-27 12:07:00
1979,66,16,3,9975-12-13,08:57,9975-12-13 08:57:00
1980,106,17,5,9725-02-01,10:01,9725-02-01 10:01:00
1981,61,29,3,9417-02-03,08:15,9417-02-03 08:15:00
1982,17,22,3,9977-06-06,16:59,9977-06-06 16:59:00
1983,70,19,8,9918-12-18,10:17,9918-12-18 10:17:00
1984,71,5,7,9461-06-25,15:57,9461-06-25 15:57:00
1985,29,10,9,9632-12-11,18:13,9632-12-11 18:13:00
1986,54,15,6,9515-09-22,10:28,9515-09-22 10:28:00
1987,125,25,10,9669-03-22,16:33,9669-03-22 16:33:00
1988,85,20,4,9429-12-17,11:38,9429-12-17 11:38:00
1989,101,15,5,9417-09-15,11:14,9417-09-15 11:14:00
1990,38,27,9,9867-08-07,18:18,9867-08-07 18:18:00
1991,37,21,3,9093-10-23,13:36,9093-10-23 13:36:00
1992,36,23,2,9128-10-19,12:23,9128-10-19 12:23:00
1993,23,10,2,9645-06-16,15:53,9645-06-16 15:53:00
1994,104,17,1,9747-11-12,12:13,9747-11-12 12:13:00
1995,114,12,8,9224-04-17,18:51,9224-04-17 18:51:00
1996,83,26,6,9613-09-03,10:50,9613-09-03 10:50:00
1997,78,4,1,9734-10-21,13:58,9734-10-21 13:58:00
1998,22,24,3,9421-12-20,16:39,9421-12-20 16:39:00
1999,108,12,3,9557-10-12,12:44,9557-10-12 12:44:00
2000,116,31,5,9605-01-06,10:12,9605-01-06 10:12:00
2001,113,29,5,9589-09-09,11:34,9589-09-09 11:34:00
2002,15,1,1,9315-03-24,13:09,9315-03-24 13:09:00
2003,42,29,4,9563-04-22,16:42,9563-04-22 16:42:00
2004,122,9,1,9389-08-10,13:59,9389-08-10 13:59:00
2005,104,21,5,9656-09-18,14:48,9656-09-18 14:48:00
2006,75,19,8,9182-01-15,16:36,9182-01-15 16:36:00
2007,97,18,9,9969-05-14,18:06,9969-05-14 18:06:00
2008,96,7,3,9974-07-17,10:34,9974-07-17 10:34:00
2009,40,3,2,9567-11-03,10:37,9567-11-03 10:37:00
2010,20,32,4,9561-06-18,14:15,9561-06-18 14:15:00
2011,97,24,5,9998-11-12,16:17,9998-11-12 16:17:00
2012,117,1,6,9819-05-19,14:24,9819-05-19 14:24:00
2013,56,24,4,9089-08-28,11:46,9089-08-28 11:46:00
2014,64,2,7,9228-06-10,15:55,9228-06-10 15:55:00
2015,123,20,1,9416-04-19,18:00,9416-04-19 18:00:00
2016,32,17,1,9559-10-22,12:41,9559-10-22 12:41:00
2017,2,29,4,9037-08-26,10:48,9037-08-26 10:48:00
2018,32,13,6,9601-08-05,11:54,9601-08-05 11:54:00
2019,15,14,5,9434-04-02,16:06,9434-04-02 16:06:00
2020,105,7,5,9105-03-09,17:51,9105-03-09 17:51:00
2021,14,10,7,9524-11-05,13:37,9524-11-05 13:37:00
2022,35,25,3,9260-06-23,09:05,9260-06-23 09:05:00
2023,46,30,8,9984-08-18,17:32,9984-08-18 17:32:00
2024,81,26,2,9221-09-28,12:16,9221-09-28 12:16:00
2025,52,17,8,9285-09-08,11:25,9285-09-08 11:25:00
2026,32,26,3,9065-11-15,18:20,9065-11-15 18:20:00
2027,27,6,8,9817-01-30,18:18,9817-01-30 18:18:00
2028,10,13,1,9029-04-25,09:02,9029-04-25 09:02:00
2029,43,28,5,9620-12-14,08:05,9620-12-14 08:05:00
2030,65,26,6,9026-01-03,17:10,9026-01-03 17:10:00
2031,53,30,4,9590-02-21,14:38,9590-02-21 14:38:00
2032,28,28,1,9283-11-28,15:41,9283-11-28 15:41:00
2033,20,18,10,9130-07-05,08:42,9130-07-05 08:42:00
2034,32,7,3,9773-10-29,08:36,9773-10-29 08:36:00
2035,119,16,3,9912-09-01,08:49,9912-09-01 08:49:00
2036,25,3,2,9033-09-12,10:11,9033-09-12 10:11:00
2037,105,22,2,9475-08-29,18:21,9475-08-29 18:21:00
2038,22,19,5,9230-01-09,15:54,9230-01-09 15:54:00
2039,110,18,6,9953-02-18,17:00,9953-02-18 17:00:00
2040,46,8,9,9281-01-19,12:05,9281-01-19 12:05:00
2041,101,7,3,9015-09-21,17:13,9015-09-21 17:13:00
2042,55,19,8,9891-07-07,18:46,9891-07-07 18:46:00
2043,58,32,6,9810-09-17,09:44,9810-09-17 09:44:00
2044,15,31,9,9388-06-03,15:57,9388-06-03 15:57:00
2045,9,17,10,9103-08-30,14:50,9103-08-30 14:50:00
2046,49,17,8,9121-08-20,11:13,9121-08-20 11:13:00
2047,82,22,9,9932-03-09,13:29,9932-03-09 13:29:00
